rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4061175,R35,TXA,N01,235,237626,D,0,0.24,0.22,5.0,F,-75.0,9.25,True,,2026-07-11T14:55:51.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4061175,R35,TXA,N01,235,237626,D,0,0.24,0.22,5,F,-75,9.25"
RX,4061321,R35,TXK,N151,118,237763,E,1,0.87,0.84,5.0,U,-67.0,10.25,True,,2026-07-11T14:55:51.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4061321,R35,TXK,N151,118,237763,E,1,0.87,0.84,5,U,-67,10.25"
RX,4062175,R35,TXA,N01,236,238626,E,1,0.87,0.84,5.0,F,-74.0,9.75,True,,2026-07-11T14:55:52.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4062175,R35,TXA,N01,236,238626,E,1,0.87,0.84,5,F,-74,9.75"
RX,4062443,R35,TXB,N16,117,238893,C,1,0.81,0.78,5.0,U,-89.0,8.75,True,,2026-07-11T14:55:52.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4062443,R35,TXB,N16,117,238893,C,1,0.81,0.78,5,U,-89,8.75"
RX,4062926,R35,TXE,N61,115,239382,G,1,0.93,0.9,5.0,U,-71.0,9.75,True,,2026-07-11T14:55:53.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4062926,R35,TXE,N61,115,239382,G,1,0.93,0.90,5,U,-71,9.75"
RX,4063175,R35,TXA,N01,237,239626,F,1,0.28,0.26,5.0,F,-75.0,9.5,True,,2026-07-11T14:55:53.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4063175,R35,TXA,N01,237,239626,F,1,0.28,0.26,5,F,-75,9.50"
RX,4063321,R35,TXK,N151,119,239763,G,0,0.93,0.9,5.0,U,-67.0,10.0,True,,2026-07-11T14:55:53.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4063321,R35,TXK,N151,119,239763,G,0,0.93,0.90,5,U,-67,10.00"
RX,4063674,R35,TXF,N76,58,240131,E,1,0.87,0.84,5.0,U,-73.0,9.75,True,,2026-07-11T14:55:54.082+00:00,/dev/cu.usbserial-576B0005451,"RX,4063674,R35,TXF,N76,58,240131,E,1,0.87,0.84,5,U,-73,9.75"
RX,4063978,R35,TXD,N46,29,240430,G,0,0.93,0.9,5.0,U,-70.0,9.75,True,,2026-07-11T14:55:54.386+00:00,/dev/cu.usbserial-576B0005451,"RX,4063978,R35,TXD,N46,29,240430,G,0,0.93,0.90,5,U,-70,9.75"
RX,4064175,R35,TXA,N01,238,240626,G,0,0.93,0.9,5.0,F,-74.0,9.5,True,,2026-07-11T14:55:54.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4064175,R35,TXA,N01,238,240626,G,0,0.93,0.90,5,F,-74,9.50"
